id_transaccion,fecha,id_cliente,categoria,producto,precio_unitario,cantidad,descuento_pct,total,canal,metodo_pago,ciudad,satisfaccion,atipico_total,año,mes_num,mes,trimestre,dia_semana,es_fin_de_semana,semana_iso,importe_medio_unitario
TX-000137,2024-01-12 20:50:00,C-00988,Deportes,Esterilla Yoga Pro,29.0,1,0.0,29.0,Tienda física,PayPal,Sevilla,3.7,False,2024,1,Enero,T1,Viernes,False,2,29.0
TX-000138,2024-01-13 09:10:00,C-00911,Alimentación,Miel Orgánica,8.0,1,0.0,8.0,Tienda física,Tarjeta,Málaga,4.1,False,2024,1,Enero,T1,Sábado,True,2,8.0
TX-000139,2024-01-13 11:50:00,C-01180,Electrónica,Portátil UltraBook 15,1099.0,3,0.0,3297.0,Online,Tarjeta,Barcelona,2.8,True,2024,1,Enero,T1,Sábado,True,2,1099.0
TX-000140,2024-01-13 12:15:00,C-00175,Ropa,Zapatillas Running,99.0,1,0.0,99.0,Online,Efectivo,Barcelona,4.2,False,2024,1,Enero,T1,Sábado,True,2,99.0
TX-000141,2024-01-13 12:25:00,C-00929,Ropa,Zapatillas Running,99.0,3,0.0,297.0,Tienda física,Efectivo,Madrid,5.0,False,2024,1,Enero,T1,Sábado,True,2,99.0
TX-000142,2024-01-13 14:10:00,C-00913,Alimentación,Té Verde Premium,9.0,5,0.18,36.9,Tienda física,Tarjeta,Valencia,3.3,False,2024,1,Enero,T1,Sábado,True,2,7.38
TX-000143,2024-01-13 14:30:00,C-01186,Hogar,Robot Aspirador,299.0,5,0.0,1495.0,Tienda física,Tarjeta,Zaragoza,4.1,True,2024,1,Enero,T1,Sábado,True,2,299.0
TX-000144,2024-01-13 15:40:00,C-01344,Alimentación,Café en Grano 1kg,14.0,2,0.0,28.0,Online,Bizum,Zaragoza,3.7,False,2024,1,Enero,T1,Sábado,True,2,14.0
TX-000145,2024-01-13 17:25:00,C-01344,Hogar,Lámpara Inteligente,45.0,4,0.0,180.0,Online,Bizum,Sevilla,3.9,False,2024,1,Enero,T1,Sábado,True,2,45.0
TX-000146,2024-01-13 17:35:00,C-00933,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Online,Tarjeta,Málaga,4.1,False,2024,1,Enero,T1,Sábado,True,2,249.0
TX-000147,2024-01-13 18:10:00,C-00874,Ropa,Camisa Clásica,35.0,3,0.0,105.0,Online,Tarjeta,Madrid,4.8,False,2024,1,Enero,T1,Sábado,True,2,35.0
TX-000148,2024-01-13 18:30:00,C-01173,Electrónica,Tablet Pro 11,449.0,1,0.0,449.0,Tienda física,Efectivo,Valencia,3.0,False,2024,1,Enero,T1,Sábado,True,2,449.0
TX-000149,2024-01-13 19:35:00,C-00933,Electrónica,Smartwatch Active,199.0,3,0.0,597.0,Online,Tarjeta,Valencia,4.9,False,2024,1,Enero,T1,Sábado,True,2,199.0
TX-000150,2024-01-13 20:05:00,C-00173,Ropa,Sudadera Premium,49.0,5,0.0,245.0,Online,Tarjeta,Madrid,4.7,False,2024,1,Enero,T1,Sábado,True,2,49.0
TX-000151,2024-01-13 21:05:00,C-01344,Libros,Libro de Cocina,28.0,2,0.0,56.0,Online,Tarjeta,Madrid,2.9,False,2024,1,Enero,T1,Sábado,True,2,28.0
TX-000152,2024-01-13 21:50:00,C-00221,Ropa,Zapatillas Running,99.0,1,0.0,99.0,Online,Tarjeta,Valencia,3.6,False,2024,1,Enero,T1,Sábado,True,2,99.0
TX-000153,2024-01-13 21:55:00,C-00810,Electrónica,Auriculares Inalámbricos,129.0,3,0.0,387.0,Online,Tarjeta,Barcelona,3.7,False,2024,1,Enero,T1,Sábado,True,2,129.0
TX-000154,2024-01-14 12:15:00,C-00765,Hogar,Set Sartenes Antiadherentes,79.0,2,0.21,124.82,Online,Tarjeta,Bilbao,4.5,False,2024,1,Enero,T1,Domingo,True,2,62.41
TX-000155,2024-01-14 14:10:00,C-00136,Deportes,Esterilla Yoga Pro,29.0,1,0.0,29.0,Online,PayPal,Madrid,3.6,False,2024,1,Enero,T1,Domingo,True,2,29.0
TX-000156,2024-01-14 18:30:00,C-01081,Electrónica,Tablet Pro 11,449.0,1,0.0,449.0,Tienda física,Tarjeta,Zaragoza,3.7,False,2024,1,Enero,T1,Domingo,True,2,449.0
TX-000157,2024-01-14 20:40:00,C-00352,Alimentación,Aceite de Oliva Extra,12.0,1,0.0,12.0,Tienda física,Tarjeta,Bilbao,4.9,False,2024,1,Enero,T1,Domingo,True,2,12.0
TX-000158,2024-01-15 09:10:00,C-00533,Electrónica,Smartwatch Active,199.0,2,0.0,398.0,Online,Tarjeta,Barcelona,5.0,False,2024,1,Enero,T1,Lunes,False,3,199.0
TX-000159,2024-01-15 10:55:00,C-01344,Hogar,Robot Aspirador,299.0,1,0.19,242.19,Tienda física,Bizum,Barcelona,4.3,False,2024,1,Enero,T1,Lunes,False,3,242.19
TX-000160,2024-01-15 11:05:00,C-01260,Electrónica,Portátil UltraBook 15,1099.0,3,0.0,3297.0,Online,Tarjeta,Madrid,3.7,True,2024,1,Enero,T1,Lunes,False,3,1099.0
TX-000161,2024-01-15 12:25:00,C-01109,Hogar,Set Sartenes Antiadherentes,79.0,3,0.0,237.0,Online,Bizum,Sevilla,3.9,False,2024,1,Enero,T1,Lunes,False,3,79.0
TX-000162,2024-01-15 12:30:00,C-00933,Electrónica,Smartphone Galaxy X,699.0,2,0.0,1398.0,Online,Tarjeta,Sevilla,4.3,False,2024,1,Enero,T1,Lunes,False,3,699.0
TX-000163,2024-01-15 12:55:00,C-00430,Electrónica,Portátil UltraBook 15,1099.0,1,0.17,912.17,Tienda física,Tarjeta,Madrid,3.6,False,2024,1,Enero,T1,Lunes,False,3,912.17
TX-000164,2024-01-15 13:35:00,C-01344,Alimentación,Miel Orgánica,8.0,1,0.0,8.0,Online,Tarjeta,Madrid,3.9,False,2024,1,Enero,T1,Lunes,False,3,8.0
TX-000165,2024-01-15 14:50:00,C-00136,Ropa,Chaqueta Impermeable,89.0,1,0.0,89.0,Online,Tarjeta,Barcelona,4.1,False,2024,1,Enero,T1,Lunes,False,3,89.0
TX-000166,2024-01-15 18:00:00,C-00578,Electrónica,Smartwatch Active,199.0,3,0.0,597.0,Tienda física,Efectivo,Madrid,4.0,False,2024,1,Enero,T1,Lunes,False,3,199.0
TX-000167,2024-01-15 18:40:00,C-00642,Deportes,Bicicleta Estática,349.0,5,0.0,1745.0,Online,Tarjeta,Madrid,4.7,True,2024,1,Enero,T1,Lunes,False,3,349.0
TX-000168,2024-01-15 20:30:00,C-00933,Electrónica,Smartphone Galaxy X,699.0,3,0.0,2097.0,Tienda física,Tarjeta,Madrid,4.0,True,2024,1,Enero,T1,Lunes,False,3,699.0
TX-000169,2024-01-15 21:05:00,C-01344,Electrónica,Portátil UltraBook 15,1099.0,2,0.22,1714.44,Online,Tarjeta,Madrid,3.3,True,2024,1,Enero,T1,Lunes,False,3,857.22
TX-000170,2024-01-15 21:45:00,C-00086,Hogar,Robot Aspirador,299.0,2,0.0,598.0,Online,Tarjeta,Madrid,3.4,False,2024,1,Enero,T1,Lunes,False,3,299.0
TX-000171,2024-01-15 21:50:00,C-00884,Electrónica,Smartphone Galaxy X,699.0,1,0.0,699.0,Tienda física,Bizum,Valencia,4.3,False,2024,1,Enero,T1,Lunes,False,3,699.0
TX-000172,2024-01-16 10:55:00,C-00933,Electrónica,Portátil UltraBook 15,1099.0,1,0.29,780.29,Tienda física,Tarjeta,Madrid,3.8,False,2024,1,Enero,T1,Martes,False,3,780.29
TX-000173,2024-01-16 12:35:00,C-01260,Electrónica,Smartphone Galaxy X,699.0,4,0.0,2796.0,Online,Efectivo,Bilbao,2.9,True,2024,1,Enero,T1,Martes,False,3,699.0
TX-000174,2024-01-16 13:10:00,C-01311,Electrónica,Smartphone Galaxy X,699.0,2,0.0,1398.0,Online,Tarjeta,Sevilla,4.1,False,2024,1,Enero,T1,Martes,False,3,699.0
TX-000175,2024-01-16 13:10:00,C-00231,Hogar,Cafetera Espresso,189.0,1,0.11,168.21,Online,PayPal,Madrid,4.7,False,2024,1,Enero,T1,Martes,False,3,168.21
TX-000176,2024-01-16 14:20:00,C-01344,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Tienda física,PayPal,Madrid,3.3,False,2024,1,Enero,T1,Martes,False,3,59.0
TX-000177,2024-01-16 17:10:00,C-00066,Deportes,Balón Profesional,39.0,1,0.0,39.0,Online,Tarjeta,Madrid,3.7,False,2024,1,Enero,T1,Martes,False,3,39.0
TX-000178,2024-01-16 20:15:00,C-00933,Hogar,Set Sartenes Antiadherentes,79.0,1,0.05,75.05,Tienda física,Bizum,Sevilla,4.4,False,2024,1,Enero,T1,Martes,False,3,75.05
TX-000179,2024-01-17 09:30:00,C-00465,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Online,Efectivo,Madrid,5.0,False,2024,1,Enero,T1,Miércoles,False,3,189.0
TX-000180,2024-01-17 09:35:00,C-00467,Alimentación,Té Verde Premium,9.0,3,0.0,27.0,Online,Bizum,Madrid,3.8,False,2024,1,Enero,T1,Miércoles,False,3,9.0
TX-000181,2024-01-17 09:50:00,C-01344,Hogar,Purificador de Aire,159.0,1,0.0,159.0,Online,Tarjeta,Sevilla,3.4,False,2024,1,Enero,T1,Miércoles,False,3,159.0
TX-000182,2024-01-17 12:15:00,C-00870,Ropa,Chaqueta Impermeable,89.0,2,0.14,153.08,Online,Tarjeta,Valencia,4.0,False,2024,1,Enero,T1,Miércoles,False,3,76.54
TX-000183,2024-01-17 13:25:00,C-01045,Electrónica,Portátil UltraBook 15,1099.0,2,0.0,2198.0,Tienda física,Efectivo,Barcelona,3.5,True,2024,1,Enero,T1,Miércoles,False,3,1099.0
TX-000184,2024-01-17 13:35:00,C-00001,Alimentación,Miel Orgánica,8.0,2,0.0,16.0,Online,Tarjeta,Barcelona,3.8,False,2024,1,Enero,T1,Miércoles,False,3,8.0
TX-000185,2024-01-17 15:00:00,C-00933,Hogar,Purificador de Aire,159.0,1,0.0,159.0,Online,PayPal,Barcelona,4.3,False,2024,1,Enero,T1,Miércoles,False,3,159.0
TX-000186,2024-01-17 15:15:00,C-00857,Electrónica,Auriculares Inalámbricos,129.0,2,0.0,258.0,Online,PayPal,Sevilla,4.5,False,2024,1,Enero,T1,Miércoles,False,3,129.0
TX-000187,2024-01-17 15:25:00,C-01315,Electrónica,Auriculares Inalámbricos,129.0,1,0.0,129.0,Tienda física,Tarjeta,Valencia,4.2,False,2024,1,Enero,T1,Miércoles,False,3,129.0
TX-000188,2024-01-17 17:40:00,C-00270,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Online,PayPal,Bilbao,3.9,False,2024,1,Enero,T1,Miércoles,False,3,59.0
TX-000189,2024-01-17 17:45:00,C-01311,Hogar,Cafetera Espresso,189.0,2,0.0,378.0,Online,Tarjeta,Barcelona,3.8,False,2024,1,Enero,T1,Miércoles,False,3,189.0
TX-000190,2024-01-17 17:55:00,C-00138,Electrónica,Portátil UltraBook 15,1099.0,1,0.0,1099.0,Online,PayPal,Madrid,3.4,False,2024,1,Enero,T1,Miércoles,False,3,1099.0
TX-000191,2024-01-18 10:10:00,C-01248,Electrónica,Tablet Pro 11,449.0,3,0.0,1347.0,Tienda física,Tarjeta,Madrid,3.8,False,2024,1,Enero,T1,Jueves,False,3,449.0
TX-000192,2024-01-18 11:55:00,C-00231,Libros,Manual de Python,39.0,2,0.12,68.64,Online,Tarjeta,Sevilla,4.5,False,2024,1,Enero,T1,Jueves,False,3,34.32
TX-000193,2024-01-18 12:25:00,C-01344,Electrónica,Auriculares Inalámbricos,129.0,1,0.0,129.0,Tienda física,Tarjeta,Madrid,4.3,False,2024,1,Enero,T1,Jueves,False,3,129.0
TX-000194,2024-01-18 17:50:00,C-00888,Electrónica,Smartwatch Active,199.0,2,0.0,398.0,Online,Efectivo,Sevilla,4.6,False,2024,1,Enero,T1,Jueves,False,3,199.0
TX-000195,2024-01-18 17:55:00,C-01344,Hogar,Cafetera Espresso,189.0,4,0.18,619.92,Tienda física,Tarjeta,Madrid,4.5,False,2024,1,Enero,T1,Jueves,False,3,154.98
TX-000196,2024-01-18 18:40:00,C-00293,Electrónica,Portátil UltraBook 15,1099.0,1,0.0,1099.0,Online,Tarjeta,Bilbao,4.2,False,2024,1,Enero,T1,Jueves,False,3,1099.0
TX-000197,2024-01-19 10:10:00,C-01311,Ropa,Camisa Clásica,35.0,2,0.0,70.0,Online,Efectivo,Madrid,4.0,False,2024,1,Enero,T1,Viernes,False,3,35.0
TX-000198,2024-01-19 11:30:00,C-01344,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Tienda física,Tarjeta,Madrid,4.0,False,2024,1,Enero,T1,Viernes,False,3,249.0
TX-000199,2024-01-19 13:05:00,C-00588,Ropa,Chaqueta Impermeable,89.0,4,0.1,320.4,Online,Efectivo,Barcelona,3.4,False,2024,1,Enero,T1,Viernes,False,3,80.1
TX-000200,2024-01-19 14:05:00,C-00308,Alimentación,Aceite de Oliva Extra,12.0,1,0.0,12.0,Tienda física,Efectivo,Bilbao,4.1,False,2024,1,Enero,T1,Viernes,False,3,12.0
TX-000201,2024-01-19 14:40:00,C-00136,Electrónica,Tablet Pro 11,449.0,3,0.0,1347.0,Tienda física,PayPal,Bilbao,5.0,False,2024,1,Enero,T1,Viernes,False,3,449.0
TX-000202,2024-01-19 15:45:00,C-01344,Hogar,Purificador de Aire,159.0,3,0.0,477.0,Online,Tarjeta,Barcelona,3.6,False,2024,1,Enero,T1,Viernes,False,3,159.0
TX-000203,2024-01-19 16:55:00,C-00625,Deportes,Balón Profesional,39.0,2,0.0,78.0,Tienda física,PayPal,Barcelona,3.3,False,2024,1,Enero,T1,Viernes,False,3,39.0
TX-000204,2024-01-19 18:35:00,C-00556,Alimentación,Aceite de Oliva Extra,12.0,2,0.0,24.0,Tienda física,Tarjeta,Madrid,3.6,False,2024,1,Enero,T1,Viernes,False,3,12.0
TX-000205,2024-01-19 19:10:00,C-01441,Electrónica,Smartwatch Active,199.0,4,0.0,796.0,Tienda física,PayPal,Madrid,4.2,False,2024,1,Enero,T1,Viernes,False,3,199.0
TX-000206,2024-01-19 19:55:00,C-01344,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Tienda física,PayPal,Madrid,3.6,False,2024,1,Enero,T1,Viernes,False,3,189.0
TX-000207,2024-01-19 20:00:00,C-00821,Ropa,Chaqueta Impermeable,89.0,4,0.0,356.0,Tienda física,Tarjeta,Valencia,3.8,False,2024,1,Enero,T1,Viernes,False,3,89.0
TX-000208,2024-01-19 20:00:00,C-00136,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Online,Bizum,Barcelona,3.9,False,2024,1,Enero,T1,Viernes,False,3,189.0
TX-000209,2024-01-19 20:20:00,C-00933,Electrónica,Portátil UltraBook 15,1099.0,2,0.0,2198.0,Online,Tarjeta,Valencia,2.3,True,2024,1,Enero,T1,Viernes,False,3,1099.0
TX-000210,2024-01-19 20:55:00,C-00294,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Online,Efectivo,Madrid,4.4,False,2024,1,Enero,T1,Viernes,False,3,189.0
TX-000211,2024-01-19 21:35:00,C-01294,Deportes,Mancuernas Ajustables,149.0,1,0.0,149.0,Tienda física,Bizum,Barcelona,3.6,False,2024,1,Enero,T1,Viernes,False,3,149.0
TX-000212,2024-01-20 10:35:00,C-00681,Electrónica,Smartphone Galaxy X,699.0,2,0.0,1398.0,Online,Tarjeta,Barcelona,3.0,False,2024,1,Enero,T1,Sábado,True,3,699.0
TX-000213,2024-01-20 10:50:00,C-01350,Electrónica,Smartphone Galaxy X,699.0,2,0.0,1398.0,Tienda física,PayPal,Valencia,2.5,False,2024,1,Enero,T1,Sábado,True,3,699.0
TX-000214,2024-01-20 12:35:00,C-01344,Hogar,Robot Aspirador,299.0,2,0.0,598.0,Tienda física,PayPal,Madrid,3.7,False,2024,1,Enero,T1,Sábado,True,3,299.0
TX-000215,2024-01-20 14:30:00,C-00642,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Online,PayPal,Barcelona,4.2,False,2024,1,Enero,T1,Sábado,True,3,59.0
TX-000216,2024-01-20 15:25:00,C-01311,Electrónica,Auriculares Inalámbricos,129.0,2,0.0,258.0,Online,Tarjeta,Sevilla,4.0,False,2024,1,Enero,T1,Sábado,True,3,129.0
TX-000217,2024-01-20 16:00:00,C-00231,Hogar,Robot Aspirador,299.0,5,0.0,1495.0,Online,Tarjeta,Barcelona,3.2,True,2024,1,Enero,T1,Sábado,True,3,299.0
TX-000218,2024-01-20 17:10:00,C-00933,Deportes,Balón Profesional,39.0,3,0.0,117.0,Tienda física,Tarjeta,Barcelona,3.4,False,2024,1,Enero,T1,Sábado,True,3,39.0
TX-000219,2024-01-20 20:20:00,C-00219,Electrónica,Tablet Pro 11,449.0,1,0.06,422.06,Tienda física,PayPal,Valencia,3.8,False,2024,1,Enero,T1,Sábado,True,3,422.06
TX-000220,2024-01-20 20:25:00,C-01344,Libros,Libro de Cocina,28.0,1,0.0,28.0,Tienda física,PayPal,Zaragoza,4.1,False,2024,1,Enero,T1,Sábado,True,3,28.0
TX-000221,2024-01-20 20:30:00,C-01481,Electrónica,Auriculares Inalámbricos,129.0,3,0.0,387.0,Online,Tarjeta,Barcelona,3.5,False,2024,1,Enero,T1,Sábado,True,3,129.0
TX-000222,2024-01-20 21:00:00,C-00363,Hogar,Purificador de Aire,159.0,1,0.0,159.0,Tienda física,Bizum,Barcelona,4.7,False,2024,1,Enero,T1,Sábado,True,3,159.0
TX-000223,2024-01-21 10:15:00,C-00505,Ropa,Sudadera Premium,49.0,1,0.0,49.0,Tienda física,Bizum,Barcelona,5.0,False,2024,1,Enero,T1,Domingo,True,3,49.0
TX-000224,2024-01-21 12:45:00,C-00136,Ropa,Chaqueta Impermeable,89.0,5,0.0,445.0,Online,Tarjeta,Sevilla,4.1,False,2024,1,Enero,T1,Domingo,True,3,89.0
TX-000225,2024-01-21 14:50:00,C-00626,Ropa,Sudadera Premium,49.0,5,0.0,245.0,Online,Tarjeta,Madrid,4.5,False,2024,1,Enero,T1,Domingo,True,3,49.0
TX-000226,2024-01-21 15:05:00,C-00161,Electrónica,Smartphone Galaxy X,699.0,2,0.0,1398.0,Online,PayPal,Bilbao,4.4,False,2024,1,Enero,T1,Domingo,True,3,699.0
TX-000227,2024-01-21 16:00:00,C-01180,Electrónica,Smartwatch Active,199.0,1,0.0,199.0,Online,Tarjeta,Madrid,3.4,False,2024,1,Enero,T1,Domingo,True,3,199.0
TX-000228,2024-01-21 16:15:00,C-01344,Hogar,Set Sartenes Antiadherentes,79.0,1,0.0,79.0,Online,Tarjeta,Málaga,3.9,False,2024,1,Enero,T1,Domingo,True,3,79.0
TX-000229,2024-01-21 16:40:00,C-00700,Ropa,Zapatillas Running,99.0,2,0.0,198.0,Tienda física,Tarjeta,Barcelona,3.7,False,2024,1,Enero,T1,Domingo,True,3,99.0
TX-000230,2024-01-21 16:45:00,C-00933,Hogar,Purificador de Aire,159.0,1,0.0,159.0,Online,Tarjeta,Barcelona,4.4,False,2024,1,Enero,T1,Domingo,True,3,159.0
TX-000231,2024-01-21 17:05:00,C-01326,Alimentación,Chocolate Artesanal,6.0,3,0.05,17.1,Tienda física,PayPal,Málaga,3.6,False,2024,1,Enero,T1,Domingo,True,3,5.7
TX-000232,2024-01-21 17:30:00,C-00488,Alimentación,Aceite de Oliva Extra,12.0,3,0.0,36.0,Online,Tarjeta,Valencia,4.8,False,2024,1,Enero,T1,Domingo,True,3,12.0
TX-000233,2024-01-21 17:30:00,C-00022,Ropa,Chaqueta Impermeable,89.0,2,0.0,178.0,Online,Tarjeta,Zaragoza,3.5,False,2024,1,Enero,T1,Domingo,True,3,89.0
TX-000234,2024-01-21 18:40:00,C-00001,Libros,Manual de Python,39.0,2,0.0,78.0,Online,Tarjeta,Valencia,4.0,False,2024,1,Enero,T1,Domingo,True,3,39.0
TX-000235,2024-01-21 20:50:00,C-01344,Hogar,Cafetera Espresso,189.0,2,0.25,283.5,Online,Tarjeta,Barcelona,5.0,False,2024,1,Enero,T1,Domingo,True,3,141.75
TX-000236,2024-01-22 11:20:00,C-00884,Alimentación,Té Verde Premium,9.0,2,0.0,18.0,Tienda física,Tarjeta,Bilbao,4.0,False,2024,1,Enero,T1,Lunes,False,4,9.0
TX-000237,2024-01-22 12:40:00,C-00136,Libros,Libro de Cocina,28.0,1,0.0,28.0,Online,Tarjeta,Barcelona,3.4,False,2024,1,Enero,T1,Lunes,False,4,28.0
TX-000238,2024-01-22 13:25:00,C-01344,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Tienda física,Tarjeta,Madrid,3.7,False,2024,1,Enero,T1,Lunes,False,4,59.0
TX-000239,2024-01-22 14:35:00,C-00218,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Online,Tarjeta,Valencia,3.1,False,2024,1,Enero,T1,Lunes,False,4,59.0
TX-000240,2024-01-22 15:50:00,C-01344,Ropa,Zapatillas Running,99.0,5,0.15,420.75,Online,Tarjeta,Madrid,4.0,False,2024,1,Enero,T1,Lunes,False,4,84.15
TX-000241,2024-01-22 16:40:00,C-00760,Electrónica,Smartwatch Active,199.0,3,0.0,597.0,Online,Efectivo,Sevilla,4.4,False,2024,1,Enero,T1,Lunes,False,4,199.0
TX-000242,2024-01-22 20:55:00,C-01344,Ropa,Sudadera Premium,49.0,1,0.0,49.0,Online,PayPal,Barcelona,4.3,False,2024,1,Enero,T1,Lunes,False,4,49.0
TX-000243,2024-01-22 21:00:00,C-00642,Libros,Libro de Cocina,28.0,1,0.2,22.4,Tienda física,Tarjeta,Madrid,3.6,False,2024,1,Enero,T1,Lunes,False,4,22.4
TX-000244,2024-01-23 10:25:00,C-00136,Alimentación,Chocolate Artesanal,6.0,1,0.0,6.0,Online,Tarjeta,Madrid,3.8,False,2024,1,Enero,T1,Martes,False,4,6.0
TX-000245,2024-01-23 11:45:00,C-00933,Electrónica,Smartphone Galaxy X,699.0,1,0.0,699.0,Online,Efectivo,Barcelona,4.0,False,2024,1,Enero,T1,Martes,False,4,699.0
TX-000246,2024-01-23 14:10:00,C-00748,Hogar,Robot Aspirador,299.0,2,0.0,598.0,Online,Tarjeta,Madrid,3.2,False,2024,1,Enero,T1,Martes,False,4,299.0
TX-000247,2024-01-23 14:50:00,C-00344,Electrónica,Smartphone Galaxy X,699.0,1,0.0,699.0,Tienda física,Tarjeta,Bilbao,3.3,False,2024,1,Enero,T1,Martes,False,4,699.0
TX-000248,2024-01-23 15:00:00,C-00945,Electrónica,Smartphone Galaxy X,699.0,1,0.0,699.0,Online,PayPal,Madrid,3.4,False,2024,1,Enero,T1,Martes,False,4,699.0
TX-000249,2024-01-23 16:25:00,C-01344,Deportes,Set Bandas Elásticas,19.0,1,0.0,19.0,Online,Bizum,Madrid,4.2,False,2024,1,Enero,T1,Martes,False,4,19.0
TX-000250,2024-01-23 18:45:00,C-01344,Ropa,Camisa Clásica,35.0,1,0.1,31.5,Online,Tarjeta,Valencia,4.2,False,2024,1,Enero,T1,Martes,False,4,31.5
TX-000251,2024-01-23 19:05:00,C-00451,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Online,Tarjeta,Barcelona,3.1,False,2024,1,Enero,T1,Martes,False,4,59.0
TX-000252,2024-01-23 20:15:00,C-01122,Deportes,Bicicleta Estática,349.0,2,0.0,698.0,Tienda física,Tarjeta,Madrid,4.2,False,2024,1,Enero,T1,Martes,False,4,349.0
TX-000253,2024-01-24 11:45:00,C-00933,Libros,Biografía Histórica,25.0,1,0.0,25.0,Online,PayPal,Barcelona,3.7,False,2024,1,Enero,T1,Miércoles,False,4,25.0
TX-000254,2024-01-24 12:20:00,C-00933,Hogar,Purificador de Aire,159.0,3,0.22,372.06,Online,Bizum,Madrid,3.8,False,2024,1,Enero,T1,Miércoles,False,4,124.02
TX-000255,2024-01-24 12:55:00,C-01344,Hogar,Set Sartenes Antiadherentes,79.0,3,0.0,237.0,Online,PayPal,Barcelona,3.4,False,2024,1,Enero,T1,Miércoles,False,4,79.0
TX-000256,2024-01-24 13:05:00,C-01024,Electrónica,Smartphone Galaxy X,699.0,1,0.08,643.08,Online,PayPal,Madrid,4.2,False,2024,1,Enero,T1,Miércoles,False,4,643.08
TX-000257,2024-01-24 13:50:00,C-01344,Electrónica,Smartphone Galaxy X,699.0,2,0.0,1398.0,Online,Tarjeta,Sevilla,3.4,False,2024,1,Enero,T1,Miércoles,False,4,699.0
TX-000258,2024-01-24 15:05:00,C-01344,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Online,Efectivo,Barcelona,3.2,False,2024,1,Enero,T1,Miércoles,False,4,189.0
TX-000259,2024-01-24 15:15:00,C-01472,Electrónica,Tablet Pro 11,449.0,5,0.17,1863.35,Online,PayPal,Valencia,4.2,True,2024,1,Enero,T1,Miércoles,False,4,372.67
TX-000260,2024-01-24 15:35:00,C-00142,Deportes,Set Bandas Elásticas,19.0,3,0.0,57.0,Online,Bizum,Barcelona,4.3,False,2024,1,Enero,T1,Miércoles,False,4,19.0
TX-000261,2024-01-24 16:35:00,C-01344,Hogar,Purificador de Aire,159.0,2,0.0,318.0,Online,Tarjeta,Madrid,4.0,False,2024,1,Enero,T1,Miércoles,False,4,159.0
TX-000262,2024-01-24 17:15:00,C-00870,Electrónica,Tablet Pro 11,449.0,1,0.0,449.0,Tienda física,Tarjeta,Valencia,3.9,False,2024,1,Enero,T1,Miércoles,False,4,449.0
TX-000263,2024-01-24 18:00:00,C-00062,Ropa,Chaqueta Impermeable,89.0,2,0.0,178.0,Tienda física,Tarjeta,Madrid,4.5,False,2024,1,Enero,T1,Miércoles,False,4,89.0
TX-000264,2024-01-24 20:35:00,C-00404,Ropa,Chaqueta Impermeable,89.0,2,0.08,163.76,Online,Tarjeta,Madrid,4.2,False,2024,1,Enero,T1,Miércoles,False,4,81.88
TX-000265,2024-01-24 21:30:00,C-00747,Hogar,Robot Aspirador,299.0,1,0.0,299.0,Online,Tarjeta,Barcelona,3.8,False,2024,1,Enero,T1,Miércoles,False,4,299.0
TX-000266,2024-01-25 09:00:00,C-01498,Hogar,Lámpara Inteligente,45.0,1,0.0,45.0,Tienda física,Tarjeta,Bilbao,4.9,False,2024,1,Enero,T1,Jueves,False,4,45.0
TX-000267,2024-01-25 09:15:00,C-01344,Libros,Manual de Python,39.0,1,0.0,39.0,Online,Tarjeta,Barcelona,4.7,False,2024,1,Enero,T1,Jueves,False,4,39.0
TX-000268,2024-01-25 09:45:00,C-00089,Libros,Libro de Cocina,28.0,1,0.0,28.0,Tienda física,Tarjeta,Madrid,3.0,False,2024,1,Enero,T1,Jueves,False,4,28.0
TX-000269,2024-01-25 10:50:00,C-01445,Electrónica,Tablet Pro 11,449.0,3,0.0,1347.0,Online,Tarjeta,Bilbao,3.6,False,2024,1,Enero,T1,Jueves,False,4,449.0
TX-000270,2024-01-25 10:55:00,C-00173,Alimentación,Miel Orgánica,8.0,2,0.0,16.0,Tienda física,Tarjeta,Valencia,4.1,False,2024,1,Enero,T1,Jueves,False,4,8.0
TX-000271,2024-01-25 12:30:00,C-01344,Deportes,Mancuernas Ajustables,149.0,1,0.0,149.0,Online,Tarjeta,Barcelona,5.0,False,2024,1,Enero,T1,Jueves,False,4,149.0
TX-000272,2024-01-25 13:30:00,C-01486,Deportes,Balón Profesional,39.0,2,0.0,78.0,Tienda física,PayPal,Bilbao,3.7,False,2024,1,Enero,T1,Jueves,False,4,39.0
TX-000273,2024-01-25 14:35:00,C-01451,Hogar,Set Sartenes Antiadherentes,79.0,1,0.0,79.0,Online,PayPal,Madrid,4.4,False,2024,1,Enero,T1,Jueves,False,4,79.0
